Statistical profiling result from isolate-0x103000c00-v8.log, (5362 ticks, 650 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%            LazyCompile: ~apply /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/_apply.js:11:15
      1   33.3%      LazyCompile: ~Stream /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/stream.js:14:16
      1  100.0%        LazyCompile: ~_createStream /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:371:60
      1  100.0%          LazyCompile: ~_handleHeaders /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:425:62
      1  100.0%            LazyCompile: ~_handleFrame /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:268:58

    109    2.0%  /usr/lib/system/libsystem_malloc.dylib
     14   12.8%    v8::internal::Runtime_CompileOptimized_Concurrent(int, v8::internal::Object**, v8::internal::Isolate*)
      2   14.3%      Function: ~decode :3:25
      1   50.0%        LazyCompile: ~exports.unmarshalPublicKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/index.js:27:30
      1  100.0%          LazyCompile: ~exports.createFromPubKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:127:37
      1  100.0%            LazyCompile: ~pull.collect /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/dialer.js:15:18
      1   50.0%        Function: ~decode :3:25
      1  100.0%          Function: ~decode :3:25
      1  100.0%            LazyCompile: ~BitswapMessage.fromProto /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:99:28
      1    7.1%      LazyCompile: ~toBase64 /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/util.js:7:38
      1  100.0%        LazyCompile: ~exports.pkixToJwk /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/rsa-utils.js:87:30
      1  100.0%          LazyCompile: ~unmarshalRsaPublicKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/keys/rsa.js:105:32
      1  100.0%            LazyCompile: ~exports.unmarshalPublicKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/index.js:27:30
      1    7.1%      LazyCompile: ~genSharedKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/ecdh.js:21:18
      1  100.0%        LazyCompile: ~waterfall /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/handshake/crypto.js:155:5
      1  100.0%          LazyCompile: ~nextTask /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:13:22
      1  100.0%            LazyCompile: ~exports.default /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:7:28
      1    7.1%      LazyCompile: ~exports.jwkToPkix /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/rsa-utils.js:101:30
      1  100.0%        LazyCompile: ~marshal /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/keys/rsa.js:19:11
      1  100.0%          LazyCompile: ~get bytes /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/keys/rsa.js:23:13
      1  100.0%            LazyCompile: ~conn.getObservedAddrs /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/listener.js:10:25
      1    7.1%      LazyCompile: ~encodeComposite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/encoders/der.js:32:62
      1  100.0%        LazyCompile: ~encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:495:46
      1  100.0%          LazyCompile: ~encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:480:41
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:527:42
      1    7.1%      LazyCompile: ~encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/util.js:15:17
      1  100.0%        LazyCompile: *exports.writeEncoded /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/util.js:30:24
      1  100.0%          LazyCompile: *select /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/select.js:8:17
      1  100.0%            LazyCompile: ~handle /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/listener/index.js:29:10
      1    7.1%      LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/connection.js:34:30
      1  100.0%        LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      1  100.0%          LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      1  100.0%            LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      1    7.1%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/spdy/framer.js:355:76
      1  100.0%        LazyCompile: *_tickCallback internal/process/next_tick.js:87:25
      1    7.1%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/map.js:11:28
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-cat/index.js:28:35
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-cat/index.js:28:35
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-cat/index.js:28:35
      1    7.1%      LazyCompile: *map /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.map/index.js:1834:13
      1  100.0%        LazyCompile: ~stringTuplesToTuples /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multiaddr/src/codec.js:78:31
      1  100.0%          LazyCompile: ~stringToBuffer /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multiaddr/src/codec.js:168:25
      1  100.0%            LazyCompile: ~fromString /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multiaddr/src/codec.js:176:21
      1    7.1%      LazyCompile: *emit events.js:136:44
      1  100.0%        LazyCompile: *onwrite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:366:17
      1  100.0%          LazyCompile: *WritableState.onwrite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:125:27
      1  100.0%            LazyCompile: *_tickCallback internal/process/next_tick.js:87:25
      1    7.1%      LazyCompile: *decodeChildren /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:370:53
      1  100.0%        LazyCompile: ~InnerArrayForEach native array.js:777:27
      1  100.0%          LazyCompile: *forEach native array.js:795:22
      1  100.0%            LazyCompile: ~decode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:272:41
      1    7.1%      LazyCompile: *Multihashing /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/index.js:8:23
      1  100.0%        LazyCompile: *hash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/keys/rsa.js:38:8
      1  100.0%          LazyCompile: *exports.createFromPubKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:127:37
      1  100.0%            LazyCompile: ~pull.collect /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/dialer.js:15:18
     13   11.9%    LazyCompile: *update crypto.js:140:42
      9   69.2%      LazyCompile: ~decrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/aes.js:24:13
      9  100.0%        LazyCompile: ~mac.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:49:24
      9  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:13:20
      5   55.6%            LazyCompile: *runCallback timers.js:643:21
      4   44.4%            LazyCompile: ~runCallback timers.js:643:21
      4   30.8%      LazyCompile: ~encrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/aes.js:20:13
      4  100.0%        LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:14:19
      4  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/async-map.js:23:29
      4  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/map.js:11:28
     11   10.1%    v8::internal::Builtin_ArrayBufferConstructor_ConstructStub(int, v8::internal::Object**, v8::internal::Isolate*)
     11  100.0%      LazyCompile: *Uint8ArrayConstructByLength native typedarray.js:175:37
     11  100.0%        LazyCompile: *Uint8Array native typedarray.js:232:31
     11  100.0%          LazyCompile: *FastBuffer buffer.js:10:14
     10   90.9%            LazyCompile: *encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/encode.js:9:16
      1    9.1%            LazyCompile: *Buffer.alloc buffer.js:132:24
      8    7.3%    LazyCompile: *Hmac crypto.js:87:14
      7   87.5%      LazyCompile: *genFresh /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:20:21
      7  100.0%        LazyCompile: *digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:9:12
      4   57.1%          LazyCompile: ~cipher.encrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:15:29
      4  100.0%            LazyCompile: ~encrypt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/aes.js:20:13
      3   42.9%          LazyCompile: *pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:37:19
      3  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/async-map.js:23:29
      1   12.5%      LazyCompile: *Hmac crypto.js:87:14
      1  100.0%        LazyCompile: ~genFresh /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:20:21
      1  100.0%          LazyCompile: ~digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:9:12
      1  100.0%            LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:37:19
      6    5.5%    v8::internal::Runtime_CompileLazy(int, v8::internal::Object**, v8::internal::Isolate*)
      1   16.7%      node::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
      1  100.0%        LazyCompile: ~_tickCallback internal/process/next_tick.js:87:25
      1  100.0%          LazyCompile: ~Module.runMain module.js:603:26
      1  100.0%            LazyCompile: ~run bootstrap_node.js:401:15
      1   16.7%      LazyCompile: ~tryOnImmediate timers.js:618:24
      1  100.0%        LazyCompile: ~processImmediate timers.js:571:26
      1   16.7%      LazyCompile: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-write/index.js:51:19
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-write/index.js:27:27
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/async-map.js:23:29
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sources/values.js:15:19
      1   16.7%      LazyCompile: ~Transform._read _stream_transform.js:162:37
      1  100.0%        LazyCompile: ~Transform._write _stream_transform.js:145:38
      1  100.0%          LazyCompile: ~doWrite _stream_writable.js:326:17
      1  100.0%            LazyCompile: ~writeOrBuffer _stream_writable.js:296:23
      1   16.7%      LazyCompile: ~MsgQueue /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:12:15
      1  100.0%        LazyCompile: ~_newMsgQueue /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:23:16
      1  100.0%          LazyCompile: ~_startPeerHandler /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:60:21
      1  100.0%            LazyCompile: ~connected /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/index.js:122:13
      1   16.7%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.merge/index.js:1111:38
      1  100.0%        LazyCompile: ~arrayEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.merge/index.js:184:19
      1  100.0%          LazyCompile: ~baseMerge /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.merge/index.js:1104:19
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash.merge/index.js:2164:36
      5    4.6%    v8::internal::Runtime_Interrupt(int, v8::internal::Object**, v8::internal::Isolate*)
      2   40.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/parser.js:59:30
      2  100.0%        LazyCompile: *_tickCallback internal/process/next_tick.js:87:25
      1   20.0%      LazyCompile: ~WritableState.onwrite /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_writable.js:125:27
      1  100.0%        LazyCompile: ~afterTransform /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_transform.js:68:24
      1  100.0%          LazyCompile: ~TransformState.afterTransform /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_transform.js:57:34
      1  100.0%            LazyCompile: *_consume /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/parser.js:41:46
      1   20.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/protocol/base/scheduler.js:100:28
